kind,index,name,duration_ms,from_cache,source_hash,source_id,working_set_bytes,private_bytes,peak_working_set_bytes,peak_private_bytes,restored
stage,0,file_copy_undo_11,55.486,0,,,15994880,9838592,15994880,9838592,
stage,0,file_copy_redo_again_11,61.943,0,,,15994880,9838592,15994880,9838592,
stage,0,file_copy_final_undo_11,58.015,0,,,15966208,9838592,15994880,9838592,
stage,0,file_move_redo_12,88.317,0,,,15970304,9834496,15970304,9834496,
stage,0,file_move_undo_12,86.638,0,,,15974400,9838592,15974400,9838592,
stage,0,file_move_redo_again_12,83.699,0,,,15974400,9838592,15974400,9838592,
stage,0,file_move_final_undo_12,89.216,0,,,15974400,9838592,15974400,9838592,
stage,0,file_copy_redo_12,68.678,0,,,15970304,9818112,15970304,9818112,
stage,0,file_copy_undo_12,64.401,0,,,15966208,9818112,15966208,9818112,
stage,0,file_copy_redo_again_12,104.911,0,,,15974400,9838592,15974400,9838592,
stage,0,file_copy_final_undo_12,66.433,0,,,15974400,9838592,15974400,9838592,
cycle,1,move_redo,89.327,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15712256,9895936,15720448,9895936,1
cycle,1,copy_redo,63.103,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15712256,9895936,15720448,9895936,1
cycle,2,move_redo,88.655,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15769600,9908224,15769600,9908224,1
cycle,2,copy_redo,79.32,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15769600,9908224,15769600,9908224,1
cycle,3,move_redo,86.414,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15826944,9900032,15826944,9916416,1
cycle,3,copy_redo,74.152,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15826944,9900032,15826944,9916416,1
cycle,4,move_redo,102.018,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15847424,9916416,15847424,9916416,1
cycle,4,copy_redo,68.714,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15847424,9916416,15847424,9916416,1
cycle,5,move_redo,79.016,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15855616,9711616,15855616,9916416,1
cycle,5,copy_redo,59.994,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15855616,9711616,15855616,9916416,1
cycle,6,move_redo,91.729,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15822848,9924608,15835136,9924608,1
cycle,6,copy_redo,65.605,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15822848,9924608,15835136,9924608,1
cycle,7,move_redo,82.897,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15839232,9691136,15872000,9924608,1
cycle,7,copy_redo,80.043,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15839232,9691136,15872000,9924608,1
cycle,8,move_redo,89.311,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15912960,9953280,15912960,9953280,1
cycle,8,copy_redo,68.383,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15912960,9953280,15912960,9953280,1
cycle,9,move_redo,88.419,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15966208,10010624,15966208,10010624,1
cycle,9,copy_redo,65.381,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15966208,10010624,15966208,10010624,1
cycle,10,move_redo,90.345,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15941632,9846784,15970304,9846784,1
cycle,10,copy_redo,69.004,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15941632,9846784,15970304,9846784,1
cycle,11,move_redo,95.905,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15974400,9838592,16011264,10047488,1
cycle,11,copy_redo,61.163,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15974400,9838592,16011264,10047488,1
cycle,12,move_redo,88.317,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15974400,9838592,15974400,9838592,1
cycle,12,copy_redo,68.678,,,fed249c6-fbd0-481e-b04d-1111da5d2b3d,15974400,9838592,15974400,9838592,1
